class,order,family,genus,sci_name,papers,status,min_depth,max_depth,year,size_type,size,range_km2,Species Name(RotW),page,chr,achr,NMDS1,NMDS2,NMDS3,uniqueness,sum_GDP_bil,pattern,shape
Chondrichthyes,MYLIOBATIFORMES,MOBULIDAE,Mobula,Mobula munkiana,16,VU,0,30,1987,DW,110,12474590,Mobula munkiana,630,0.406968392,4.560821206,-24.61515551,-0.192292934,-3.972223029,24.93434205,2205.456483,Mottled,Diamond
Chondrichthyes,MYLIOBATIFORMES,MOBULIDAE,Mobula,Mobula tarapacana,41,EN,0,1896,1892,DW,370,216571767,Mobula tarapacana,631,0.392809209,2.767766589,-15.24630501,6.060720527,-0.505288963,16.41455046,69645.21542,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MOBULIDAE,Mobula,Mobula thurstoni,39,EN,0,100,1908,DW,220,213440229,Mobula thurstoni,632,0.300908008,2.451716383,-31.85408487,-2.437982481,-1.911664906,32.00438945,71270.63672,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis aquila,40,CR,0,537,1758,DW,260,2381925,Myliobatis aquila,601,0.748297754,0.888792649,-0.988309522,-8.75567885,-4.473792741,9.881978006,13539.54532,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis californicus,36,LC,0,180,1865,DW,180,534344,Myliobatis californicus,602,0.104643768,0.614635562,-4.910945386,-3.060465881,-6.421007733,8.643678401,22727.24669,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis chilensis,8,VU,0,100,1892,DW,200,27620,Myliobatis chilensis,603,1.242117416,3.284880142,-6.224419902,-6.487257353,1.746988996,9.158596052,511.534199,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis freminvillei,11,VU,0,122,1824,DW,106,1584412,Myliobatis freminvillei,604,2.149887053,4.132178637,-2.649405263,-10.78549199,2.291447269,11.34005804,26743.10858,Spotted,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis goodei,19,VU,0,181,1885,DW,115,1852038,Myliobatis goodei,605,0.31597708,1.260420643,-3.866957553,-6.705557281,-5.688410222,9.606033001,28592.66294,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis hamlyni,3,NT,117,330,1911,DW,114,411747,Myliobatis hamlyni,606,2.026563248,6.159092241,-10.66169739,-8.449371672,-5.327574032,14.60981581,22614.1792,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis longirostris,6,VU,0,65,1964,DW,95,104279,Myliobatis longirostris,607,0.421703165,2.267544561,-7.532370495,-7.789216691,-1.8969822,11.00032015,2205.456483,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis peruvianus,4,VU,0,50,1913,DW,131,7028,Myliobatis peruvianus,608,1.860325269,3.141312871,-0.985482937,-7.306095488,-4.921359685,8.863971404,511.534199,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis ridens,5,CR,5,47,2012,DW,70,183262,Myliobatis ridens,609,6.622859918,5.276604708,-4.624609738,-6.143047889,-4.028642806,8.680669067,2534.86601,None,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis tenuicaudatus,22,LC,0,422,1877,DW,160,1275559,Myliobatis tenuicaudatus,610,8.900355487,4.948616978,15.23470032,-14.21866525,-9.761205361,23.01190269,1623.284386,Mottled,Diamond
Chondrichthyes,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,Myliobatis tobijei,5,VU,0,60,1854,DW,102,506394,Myliobatis tobijei,611,2.346348761,5.073404885,-6.644127861,-21.81969694,-7.471131697,24.00127952,23072.19295,None,Diamond
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine atzi,3,VU,0,30,2003,TL,42,57516,Narcine atzi,77,1.964444674,8.679171626,-7.758451372,-1.521609781,1.430399376,8.034606798,3752.088663,Other,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine baliensis,2,NT,60,62,2016,TL,31,8918,Narcine baliensis,78,4.513194007,6.484439813,-3.714973122,-0.951989463,-2.990726345,4.863306829,1089.077357,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine bancroftii,11,LC,0,37,1834,TL,65,1463803,Narcine bancroftii,79,1.579373081,6.642800067,3.980449703,-2.643315867,3.277287272,5.794109981,30906.50656,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine brasiliensis,49,NT,6,60,1831,TL,45,215036,Narcine brasiliensis,80,0.841939945,7.57889369,1.467581231,4.664177719,2.456914508,5.472182139,2534.86601,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine brevilabiata,1,VU,41,70,1966,TL,32,248671,Narcine brevilabiata,81,1.278679078,6.518445005,-12.06284133,2.260635402,-0.736663908,12.29492933,16449.00142,Other,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine entemedor,25,VU,0,100,1895,TL,93,160437,Narcine entemedor,82,1.021852176,3.961718113,2.508036947,4.392713891,0.536445136,5.086645067,2205.456483,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine insolita,1,DD,150,175,2002,TL,36,48,Narcine insolita,83,2.47427127,3.590517963,11.00924842,-1.889740609,0.945431225,11.21019672,13.93234898,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine leoparda,4,VU,1,35,2001,TL,30,6316,Narcine leoparda,84,1.607079068,7.277347269,2.818114607,-0.927390003,3.396254395,4.50958602,428.1071847,Spotted,Disc
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine lingula,0,VU,1,200,1846,TL,35,285502,Narcine lingula,85,1.795523833,5.958703894,-3.587707836,2.276609308,0.055296935,4.249429986,24530.75413,Spotted,Disc
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine maculata,8,VU,30,80,1804,TL,40,410551,Narcine maculata,86,2.228628686,5.802767613,-5.082796594,2.288752295,0.409225552,5.589335724,21105.8036,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine oculifera,4,DD,21,152,2002,TL,35,66438,Narcine oculifera,87,0.788296658,3.490898899,2.813802897,2.331764869,0.907691108,3.765437199,96.33403654,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine prodorsalis,0,EN,0,100,1966,TL,40,657152,Narcine prodorsalis,88,2.09712961,5.976671339,-4.860940387,-0.791974739,1.547740661,5.162505844,19065.4049,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine rierai,1,DD,170,500,1991,TL,30,31580,Narcine rierai,89,2.161541121,5.240165013,9.183364384,-2.912079166,2.526502224,9.959799193,188.5478219,None,Disc
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine timlei,10,VU,5,50,1801,TL,36,875179,Narcine timlei,90,1.884033142,4.644338593,6.09732338,-2.670520772,3.942782825,7.736573531,21110.81357,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcine,Narcine vermiculata,5,LC,0,100,1928,TL,30,82211,Narcine vermiculata,91,2.829826119,8.957228898,0.187338913,-1.886644217,6.16526761,6.450197436,1485.529978,Other,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcinops,Narcinops lasti,0,LC,180,320,2002,TL,37,496473,Narcinops lasti,92,1.587512114,2.601930543,13.42104765,1.494455061,3.635700307,13.98485726,1410.266438,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcinops,Narcinops nelsoni,0,LC,140,540,2008,TL,35,330562,Narcinops nelsoni,93,2.10736341,3.871029849,19.45584664,7.272905261,2.2876873,20.89637845,1410.266438,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcinops,Narcinops ornata,0,LC,48,132,2008,TL,24,921565,Narcinops ornata,94,4.442031652,12.42977083,6.989558004,3.060591505,9.867514436,12.47353128,1410.266438,Mottled,Disc
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcinops,Narcinops tasmaniensis,4,LC,0,640,1841,TL,47,618484,Narcinops tasmaniensis,95,1.976650765,4.455500907,1.33341069,-1.382034574,1.106325915,2.216294353,1410.266438,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARCINIDAE,Narcinops,Narcinops westraliensis,0,LC,10,70,1966,TL,29,147974,Narcinops westraliensis,96,2.794767346,7.999925342,9.187168115,-1.317388702,9.675322901,13.40714154,1410.266438,Lined,Spade
Chondrichthyes,TORPEDINIFORMES,NARKIDAE,Narke,Narke capensis,1,LC,3,115,1789,TL,38,187080,Narke capensis,101,0.607917646,4.570473508,-8.017001333,-0.189730554,-0.244795813,8.022981556,399.3217724,None,Spade
Chondrichthyes,TORPEDINIFORMES,NARKIDAE,Narke,Narke dipterygia,1,VU,0,100,1801,TL,35,2026682,Narke dipterygia,102,3.808149592,6.057792151,-2.369544923,-6.520197728,4.896477335,8.491361013,27299.75087,Spotted,Spade
Chondrichthyes,TORPEDINIFORMES,NARKIDAE,Narke,Narke japonica,52,VU,12,140,1850,TL,37,575690,Narke japonica,103,1.898235977,3.891261978,3.390965153,-3.143880009,4.125938466,6.197257007,21396.97106,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Neoraja,Neoraja africana,0,LC,900,1550,1983,TL,30.4,17166,Neoraja africana,212,0.14441966,1.243730973,-3.242321193,6.401440632,0.029930844,7.175791576,145.0015729,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Neoraja,Neoraja caerulea,1,LC,600,1260,1976,TL,32,210567,Neoraja caerulea,213,2.268501572,9.826864726,-12.00335421,12.78880337,-4.428799923,18.09000478,7491.220432,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Neoraja,Neoraja carolinensis,0,LC,695,1010,1984,TL,29,22369,Neoraja carolinensis,214,0.688932419,1.910507182,8.047782787,9.028737289,-1.087391123,12.14361249,21447.0435,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Neoraja,Neoraja iberica,4,LC,270,670,2008,TL,32.7,222749,Neoraja iberica,215,2.712373201,9.48563345,10.24950644,5.018469749,5.162620842,12.52557683,1658.674031,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Neoraja,Neoraja stehmanni,0,LC,100,1025,1972,TL,38,125230,Neoraja stehmanni,216,1.242365391,4.281406531,-4.194693254,3.92168697,3.281834603,6.614039503,385.3894234,Spotted,Spade
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon annotata,3,NT,12,62,1987,DW,45,522244,Neotrygon annotata,480,0.518020984,4.423570732,0.654067046,1.994698204,-1.171899128,2.404157273,1434.696641,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon australiae,3,NT,0,90,2016,DW,38,1258146,Neotrygon australiae,481,8.091024775,5.388089427,18.46331472,0.90532813,-6.375658842,19.5540951,2525.730906,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon caeruleopunctata,3,LC,0,100,2016,DW,47,876268,Neotrygon caeruleopunctata,482,8.849831701,6.711331801,12.07166189,-0.92980441,-7.523467512,14.25454736,6706.411736,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon kuhlii,65,DD,NA,NA,1841,DW,30,354625,Neotrygon kuhlii,483,7.847821796,5.275016676,11.04701082,-4.959528107,-7.786141548,14.39643592,1.55125325,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon leylandi,3,LC,15,200,1987,DW,27,187947,Neotrygon leylandi,484,0.829425685,6.259633543,3.425737027,0.49951582,4.496431905,5.674776657,1410.266438,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon ningalooensis,0,DD,0,5,2010,DW,30,3269,Neotrygon ningalooensis,485,2.687510066,8.321620177,9.694060167,8.948471497,0.335426093,13.19706237,1410.266438,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon orientalis,4,LC,0,100,2016,DW,38,1421029,Neotrygon orientalis,486,12.77708561,6.831279685,12.03900874,-4.837420025,-12.90228831,18.29774324,16988.79947,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon picta,2,LC,5,100,2008,DW,32,842112,Neotrygon picta,487,2.191281838,9.069495661,6.163596996,-2.941485034,5.979090076,9.076991808,1434.696641,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon trigonoides,7,LC,0,50,1873,DW,47,218646,Neotrygon trigonoides,488,5.544077808,5.270729087,24.14180314,-1.146528816,-3.114422524,24.36884927,1419.73158,Spotted,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,Neotrygon varidens,4,LC,0,100,1885,DW,33,1423551,Neotrygon varidens,489,2.08263493,5.877471964,5.294148466,4.664925794,0.045246434,7.056315461,17108.92178,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja alisae,0,LC,800,1500,2012,TL,84,361151,Notoraja alisae,349,0.788750161,5.266589266,-2.333964368,1.157060904,1.815487461,3.175243979,223.4087174,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja azurea,1,LC,765,1440,2008,TL,64.5,87867,Notoraja azurea,350,3.671539182,3.746939436,-19.38085337,20.32630987,1.742912145,28.13919141,1410.266438,Other,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja fijiensis,0,LC,567,699,2012,TL,39,14440,Notoraja fijiensis,351,1.890194691,4.879886638,1.931043846,0.262952547,2.383773707,3.079034177,5.161486362,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja hesperindica,1,LC,1230,1600,2021,TL,NA,4551,NA,NA,NA,NA,NA,NA,NA,NA,29.77275624,NA,NA
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja hirticauda,0,DD,500,760,2006,TL,44.8,131412,Notoraja hirticauda,352,1.5987772,4.672068588,19.70345479,12.59209669,0.107419158,23.38372444,1410.266438,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja inusitata,1,LC,807,844,2012,TL,44,96206,Notoraja inusitata,353,1.7262189,7.147002909,-8.915589818,1.240293832,-0.616739067,9.022551616,0.925627088,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja lira,0,DD,1050,1050,2008,TL,41.5,NA,Notoraja lira,354,0.951669994,5.198074278,3.086630088,14.2617736,-0.348578733,14.59612889,NA,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja longiventralis,0,LC,660,953,2012,TL,43,146190,Notoraja longiventralis,355,1.099099917,4.380592119,-5.254853937,1.014443565,2.637259391,5.966382718,6.08711345,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja martinezi,3,LC,1256,1472,2016,TL,48,12511,NA,NA,NA,NA,NA,NA,NA,NA,558.8825343,NA,NA
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja ochroderma,0,DD,400,450,1994,TL,37,11808,Notoraja ochroderma,356,2.28592593,3.866227637,19.04182404,4.337547359,0.987885277,19.55457229,1410.266438,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja sapphira,2,DD,1195,1313,2009,TL,41.3,91759,Notoraja sapphira,357,1.681578494,3.520973263,-19.32974122,11.12615071,0.252261043,22.30456816,222.4830903,None,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja sereti,1,LC,800,980,2017,TL,45.9,105,NA,NA,NA,NA,NA,NA,NA,NA,24.43020337,NA,NA
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja sticta,0,LC,820,1200,2008,TL,63,16956,Notoraja sticta,358,1.231268948,11.69209054,-1.010240519,8.581461648,-4.369189814,9.682555941,1410.266438,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,Notoraja tobitukai,3,LC,60,1015,1940,TL,51,120082,Notoraja tobitukai,359,0.136275521,3.983638549,-6.382847758,8.923441541,-2.499280938,11.2523313,19745.54813,None,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei acutispina,3,VU,20,175,1958,TL,45,598091,Okamejei acutispina,217,3.202744589,13.10121655,-3.721773434,3.605615255,6.410325978,8.242835556,21396.97106,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei arafurensis,0,LC,179,298,2008,TL,50,366915,Okamejei arafurensis,218,0.764763941,4.354774727,9.9773335,6.248511972,2.925254459,12.13046575,1410.266438,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei boesemani,2,VU,20,175,1987,TL,55,1051612,Okamejei boesemani,219,1.985437414,5.668319073,9.039131087,-1.175240288,-1.066381853,9.177377119,21737.46157,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei cairae,1,VU,65,150,2010,TL,39,137896,Okamejei cairae,220,0.483470476,7.693155945,-9.091105102,4.094686224,0.856609505,10.0074186,1464.578712,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei heemstrai,0,LC,200,500,1982,TL,61,16753,Okamejei heemstrai,221,0.689539331,2.134602575,3.367021557,-1.034218631,2.327483499,4.221803143,179.9061131,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei hollandi,7,VU,65,87,1909,TL,45,100900,Okamejei hollandi,222,2.250320709,9.750587257,0.606771684,-3.489977727,6.670172224,7.552437614,16952.64712,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei kenojei,52,VU,20,230,1841,TL,65,897584,Okamejei kenojei,223,1.476372601,4.408394518,2.769134312,-0.852425747,1.538132915,3.280333422,23072.19295,Spotted,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei leptoura,0,LC,202,735,2008,TL,55.5,292030,Okamejei leptoura,224,1.588261994,5.852167189,17.03013139,12.47049278,2.043604284,21.20648212,2499.343795,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei meerdervoortii,0,VU,30,150,1860,TL,38,368234,Okamejei meerdervoortii,225,2.865472103,11.9695767,-0.563490431,-6.528764364,4.368484709,7.875655163,19745.54813,Mottled,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei mengae,1,DD,NA,NA,2007,TL,30,NA,Okamejei mengae,226,0.254136802,2.184346851,-4.678579581,-0.178746462,0.577176766,4.717434707,14778.29063,None,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei ornata,1,LC,375,390,2015,TL,51,106096,Okamejei ornata,227,3.443135835,4.623582749,3.095208767,-0.200855291,-1.228275076,3.336063522,29.08002716,Other,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei panayensis,1,DD,NA,NA,2022,TL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.2872738,NA,NA
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei picta,1,DD,300,300,2023,TL,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,14778.29063,NA,NA
Chondrichthyes,RAJIFORMES,RAJIDAE,Okamejei,Okamejei schmidti,0,VU,20,60,1958,TL,52,4885,Okamejei schmidti,228,0.953711682,6.251440787,-3.439195215,-0.180001253,1.743621393,3.86013986,4967.257498,Other,Spade
Chondrichthyes,RAJIFORMES,RAJIDAE,Orbiraja,Orbiraja jensenae,1,NT,110,118,2010,TL,53,520,Orbiraja jensenae,229,1.383789594,7.251190642,-4.17859052,-6.030840065,0.87672064,7.389200883,731.2705572,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Orbiraja,Orbiraja philipi,0,DD,240,240,1906,TL,36,NA,Orbiraja philipi,230,1.271045339,1.883686756,7.418878124,-2.232528078,5.008247685,9.225317291,40.83822982,Spotted,Rhombus
Chondrichthyes,RAJIFORMES,RAJIDAE,Orbiraja,Orbiraja powelli,4,NT,17,462,1898,TL,53,399444,Orbiraja powelli,231,3.376557136,8.747433897,-14.56696933,-5.842586507,11.33398542,19.3595361,3286.703408,Mottled,Rhombus
Chondrichthyes,MYLIOBATIFORMES,POTAMOTRYGONIDAE,Paratrygon,Paratrygon aiereba,28,DD,NA,NA,1841,DW,NA,5531609,Paratrygon aiereba,517,3.467250975,9.262149535,-0.973446858,-6.13935371,-6.436721981,8.94822064,2267.249837,Mottled,Disc
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,Pastinachus ater,54,VU,0,60,1883,DW,200,3821128,Pastinachus ater,490,0.270926753,3.019499206,-14.26185387,3.000850038,-0.693071391,14.59061084,10347.37462,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,Pastinachus gracilicaudus,1,EN,0,60,2010,DW,83,944669,Pastinachus gracilicaudus,491,0.593684101,5.305384206,-17.48066777,3.160918489,0.842482881,17.78412013,5542.974803,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,Pastinachus sephen,38,NT,0,60,1775,DW,89,1948020,Pastinachus sephen,492,0.398278923,1.655594184,1.319178427,9.198746276,-1.45051586,9.405379367,6011.076392,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,Pastinachus solocirostris,5,EN,0,30,2005,DW,72,199163,Pastinachus solocirostris,493,0.232952473,4.583097911,-11.9181832,4.027589591,-2.152469546,12.76313809,2344.549851,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,Pastinachus stellurostris,0,CR,NA,NA,2010,DW,43,NA,Pastinachus stellurostris,494,1.108407746,7.390735052,-15.06021604,-3.121047846,-2.319542537,15.55414171,1592.405641,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,Pateobatis bleekeri,2,EN,0,40,1860,DW,119,403100,Pateobatis bleekeri,495,0.825545053,1.971101589,-2.779541737,2.145644265,-1.821127588,3.955521113,5954.25354,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,Pateobatis fai,31,VU,0,70,1906,DW,186,3715422,Pateobatis fai,496,0.203916522,2.658800259,0.479556441,12.91385669,3.176863429,13.30752157,19200.80568,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,Pateobatis hortlei,2,NT,0,40,2006,DW,70,204864,Pateobatis hortlei,497,1.961683636,2.988219356,23.12087989,-9.961004215,4.437970527,25.56349495,2523.773998,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,Pateobatis jenkinsii,11,EN,0,90,1909,DW,150,4599473,Pateobatis jenkinsii,498,0.521598528,3.2683576,-10.50267032,5.107813071,-5.470051304,12.89640645,25515.71742,None,Rhombus
Chondrichthyes,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,Pateobatis uarnacoides,6,EN,0,75,1852,DW,119,1987036,Pateobatis uarnacoides,499,3.664187539,3.460249445,6.325290591,-6.682377903,8.159423842,12.29795401,3178.745843,None,Rhombus
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja alleni,0,LC,305,460,1982,TL,34.9,314653,Pavoraja alleni,360,1.226830856,3.636532136,26.31545107,5.623148529,-1.04346761,26.92975286,1410.266438,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja arenaria,1,DD,190,710,2008,TL,34.3,324250,Pavoraja arenaria,361,1.946709486,9.070911878,-7.487338345,-3.073326575,2.646476149,8.515245606,1410.266438,Mottled,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja mosaica,0,LC,300,405,2008,TL,28,143900,Pavoraja mosaica,362,5.716004373,13.43946445,3.503074307,-6.932555119,-5.260226963,9.380929473,1410.266438,Other,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja nitida,5,LC,75,450,1880,TL,36.8,640309,Pavoraja nitida,363,2.581008697,10.46073638,-1.032359279,-6.603143858,6.063507672,9.024045644,1410.266438,Other,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja pseudonitida,0,LC,210,510,2008,TL,37,143900,Pavoraja pseudonitida,364,2.833153508,6.489868344,10.86027294,4.445407706,2.103839817,11.92196796,1410.266438,Spotted,Spade
Chondrichthyes,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,Pavoraja umbrosa,0,LC,360,730,2008,TL,36.9,84451,Pavoraja umbrosa,365,1.386027266,8.063578932,-9.292762121,0.035893801,3.268167315,9.850768183,1410.266438,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhina,Platyrhina hyugaensis,1,VU,1,100,2011,TL,43,5633,Platyrhina hyugaensis,60,2.775994413,6.656794024,0.411616164,-1.6987371,1.153470003,2.094189258,4967.257498,None,Spade
Chondrichthyes,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhina,Platyrhina psomadakisi,1,NT,60,160,2016,TL,38,75032,Platyrhina psomadakisi,61,2.465442369,4.352095562,11.71722726,-1.325852286,1.424293101,11.87770642,569.8797387,Mottled,Spade
Chondrichthyes,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhina,Platyrhina sinensis,9,EN,0,50,1801,TL,55,33700,Platyrhina sinensis,62,1.565952133,4.380004944,1.142942731,-6.233177835,1.362572438,6.481930859,15118.78114,None,Spade
Chondrichthyes,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhina,Platyrhina tangi,4,VU,10,100,2011,TL,68,732111,Platyrhina tangi,63,2.075572981,5.3491463,1.813387588,3.140691817,0.763712426,3.706153843,21737.46157,None,Spade
Chondrichthyes,TORPEDINIFORMES,PLATYRHINIDAE,Platyrhinoidis,Platyrhinoidis triseriata,24,LC,6,137,1880,TL,91,385342,Platyrhinoidis triseriata,64,1.197743215,3.287824157,-3.120840338,8.464243379,-2.172725797,9.279213209,22727.24669,None,Spade
Chondrichthyes,MYLIOBATIFORMES,PLESIOBATIDAE,Plesiobatis,Plesiobatis daviesi,4,LC,44,680,1967,DW,270,1189136,Plesiobatis daviesi,565,2.350354863,5.964297378,-2.255886376,-0.274823115,-0.591097465,2.348179571,49846.19858,None,Rhombus
